AREA,AREA_TITLE,AREA_TYPE,PRIM_STATE,NAICS,NAICS_TITLE,I_GROUP,OWN_CODE,OCC_CODE,OCC_TITLE,O_GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC_QUOTIENT,PCT_TOTAL,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,41-9091,"Door-to-Door Sales Workers, News and Street Vendors, and Related Workers",detailed,"8,360",7.9,,,,17.66,"36,740",3.5,9.70,11.63,14.29,19.92,30.43,"20,170","24,180","29,730","41,440","63,290",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,41-9099,"Sales and Related Workers, All Other",detailed,"153,180",1.5,,,,19.11,"39,750",0.8,10.39,11.99,14.69,21.26,33.34,"21,600","24,930","30,550","44,230","69,350",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-0000,Office and Administrative Support Occupations,major,"18,548,360",0.2,,,,20.38,"42,390",0.1,12.10,14.69,18.62,24.40,31.26,"25,170","30,560","38,720","50,760","65,020",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-1000,Supervisors of Office and Administrative Support Workers,minor,"1,427,260",0.4,,,,29.81,"62,010",0.2,17.00,21.59,28.10,35.90,45.27,"35,360","44,900","58,450","74,660","94,170",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-1010,First-Line Supervisors of Office and Administrative Support Workers,broad,"1,427,260",0.4,,,,29.81,"62,010",0.2,17.00,21.59,28.10,35.90,45.27,"35,360","44,900","58,450","74,660","94,170",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-1011,First-Line Supervisors of Office and Administrative Support Workers,detailed,"1,427,260",0.4,,,,29.81,"62,010",0.2,17.00,21.59,28.10,35.90,45.27,"35,360","44,900","58,450","74,660","94,170",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-2000,Communications Equipment Operators,minor,"66,960",3.0,,,,16.85,"35,050",1.1,10.95,13.01,15.41,19.22,25.00,"22,780","27,060","32,060","39,980","51,990",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-2010,"Switchboard Operators, Including Answering Service",broad,"59,270",3.3,,,,16.34,"33,980",1.2,10.83,12.84,15.11,18.64,23.83,"22,530","26,710","31,430","38,780","49,570",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-2011,"Switchboard Operators, Including Answering Service",detailed,"59,270",3.3,,,,16.34,"33,980",1.2,10.83,12.84,15.11,18.64,23.83,"22,530","26,710","31,430","38,780","49,570",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-2020,Telephone Operators,broad,"4,630",7.4,,,,18.91,"39,340",1.5,12.02,14.15,18.13,23.41,28.08,"25,000","29,430","37,710","48,700","58,410",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-2021,Telephone Operators,detailed,"4,630",7.4,,,,18.91,"39,340",1.5,12.02,14.15,18.13,23.41,28.08,"25,000","29,430","37,710","48,700","58,410",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-2090,Miscellaneous Communications Equipment Operators,broad,"3,070",17.4,,,,23.68,"49,260",2.9,14.51,18.02,22.44,29.10,35.64,"30,180","37,470","46,680","60,520","74,120",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-2099,"Communications Equipment Operators, All Other",detailed,"3,070",17.4,,,,23.68,"49,260",2.9,14.51,18.02,22.44,29.10,35.64,"30,180","37,470","46,680","60,520","74,120",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-3000,Financial Clerks,minor,"2,770,580",0.4,,,,20.15,"41,920",0.1,12.87,15.59,19.02,23.99,29.60,"26,770","32,420","39,550","49,900","61,560",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-3010,Bill and Account Collectors,broad,"222,030",1.7,,,,19.53,"40,630",0.4,12.96,15.28,18.32,22.78,28.34,"26,960","31,790","38,100","47,380","58,940",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-3011,Bill and Account Collectors,detailed,"222,030",1.7,,,,19.53,"40,630",0.4,12.96,15.28,18.32,22.78,28.34,"26,960","31,790","38,100","47,380","58,940",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-3020,Billing and Posting Clerks,broad,"445,160",0.9,,,,20.01,"41,610",0.2,13.61,16.18,19.03,23.41,28.28,"28,300","33,650","39,590","48,690","58,820",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-3021,Billing and Posting Clerks,detailed,"445,160",0.9,,,,20.01,"41,610",0.2,13.61,16.18,19.03,23.41,28.28,"28,300","33,650","39,590","48,690","58,820",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-3030,"Bookkeeping, Accounting, and Auditing Clerks",broad,"1,443,940",0.5,,,,21.20,"44,100",0.2,13.01,16.31,20.39,25.21,30.72,"27,050","33,920","42,410","52,430","63,900",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-3031,"Bookkeeping, Accounting, and Auditing Clerks",detailed,"1,443,940",0.5,,,,21.20,"44,100",0.2,13.01,16.31,20.39,25.21,30.72,"27,050","33,920","42,410","52,430","63,900",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-3040,Gambling Cage Workers,broad,"10,560",4.0,,,,14.28,"29,700",0.8,10.14,12.01,13.77,16.02,19.16,"21,090","24,990","28,650","33,330","39,850",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-3041,Gambling Cage Workers,detailed,"10,560",4.0,,,,14.28,"29,700",0.8,10.14,12.01,13.77,16.02,19.16,"21,090","24,990","28,650","33,330","39,850",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-3050,Payroll and Timekeeping Clerks,broad,"133,870",1.1,,,,23.21,"48,290",0.4,14.88,18.14,22.61,27.88,32.50,"30,950","37,720","47,020","58,000","67,600",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-3051,Payroll and Timekeeping Clerks,detailed,"133,870",1.1,,,,23.21,"48,290",0.4,14.88,18.14,22.61,27.88,32.50,"30,950","37,720","47,020","58,000","67,600",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-3060,Procurement Clerks,broad,"61,000",1.4,,,,21.83,"45,400",0.3,14.69,17.62,21.51,25.46,29.75,"30,540","36,660","44,740","52,950","61,880",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-3061,Procurement Clerks,detailed,"61,000",1.4,,,,21.83,"45,400",0.3,14.69,17.62,21.51,25.46,29.75,"30,540","36,660","44,740","52,950","61,880",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-3070,Tellers,broad,"423,570",0.9,,,,15.85,"32,960",0.3,11.86,13.50,15.68,18.17,19.82,"24,660","28,080","32,620","37,780","41,220",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-3071,Tellers,detailed,"423,570",0.9,,,,15.85,"32,960",0.3,11.86,13.50,15.68,18.17,19.82,"24,660","28,080","32,620","37,780","41,220",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-3090,Miscellaneous Financial Clerks,broad,"30,470",3.7,,,,22.27,"46,310",1.1,14.49,17.31,21.23,25.94,31.66,"30,140","36,010","44,160","53,960","65,850",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-3099,"Financial Clerks, All Other",detailed,"30,470",3.7,,,,22.27,"46,310",1.1,14.49,17.31,21.23,25.94,31.66,"30,140","36,010","44,160","53,960","65,850",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-4000,Information and Record Clerks,minor,"5,480,860",0.3,,,,18.22,"37,900",0.1,11.28,13.58,16.97,21.62,27.37,"23,460","28,250","35,300","44,960","56,920",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-4010,Brokerage Clerks,broad,"44,720",3.1,,,,28.11,"58,460",0.8,17.84,21.77,26.57,32.42,40.03,"37,100","45,280","55,270","67,420","83,260",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-4011,Brokerage Clerks,detailed,"44,720",3.1,,,,28.11,"58,460",0.8,17.84,21.77,26.57,32.42,40.03,"37,100","45,280","55,270","67,420","83,260",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-4020,Correspondence Clerks,broad,"6,150",7.9,,,,19.26,"40,070",0.9,13.47,16.03,18.46,22.08,26.23,"28,010","33,350","38,400","45,930","54,570",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-4021,Correspondence Clerks,detailed,"6,150",7.9,,,,19.26,"40,070",0.9,13.47,16.03,18.46,22.08,26.23,"28,010","33,350","38,400","45,930","54,570",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-4030,"Court, Municipal, and License Clerks",broad,"156,100",0.9,,,,20.91,"43,490",0.6,13.10,16.07,19.68,24.40,30.28,"27,240","33,420","40,930","50,750","62,970",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-4031,"Court, Municipal, and License Clerks",detailed,"156,100",0.9,,,,20.91,"43,490",0.6,13.10,16.07,19.68,24.40,30.28,"27,240","33,420","40,930","50,750","62,970",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-4040,"Credit Authorizers, Checkers, and Clerks",broad,"24,600",3.4,,,,20.95,"43,580",0.8,13.47,16.43,20.06,24.55,30.26,"28,020","34,180","41,730","51,060","62,940",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-4041,"Credit Authorizers, Checkers, and Clerks",detailed,"24,600",3.4,,,,20.95,"43,580",0.8,13.47,16.43,20.06,24.55,30.26,"28,020","34,180","41,730","51,060","62,940",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-4050,Customer Service Representatives,broad,"2,833,250",0.5,,,,18.51,"38,510",0.2,11.59,13.83,17.23,21.83,27.80,"24,120","28,760","35,830","45,400","57,830",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-4051,Customer Service Representatives,detailed,"2,833,250",0.5,,,,18.51,"38,510",0.2,11.59,13.83,17.23,21.83,27.80,"24,120","28,760","35,830","45,400","57,830",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-4060,"Eligibility Interviewers, Government Programs",broad,"138,820",2.0,,,,23.07,"47,990",0.6,15.29,17.93,22.65,27.74,31.44,"31,800","37,300","47,110","57,690","65,390",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-4061,"Eligibility Interviewers, Government Programs",detailed,"138,820",2.0,,,,23.07,"47,990",0.6,15.29,17.93,22.65,27.74,31.44,"31,800","37,300","47,110","57,690","65,390",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-4070,File Clerks,broad,"91,560",1.7,,,,17.38,"36,140",0.4,11.31,13.41,16.39,20.11,25.19,"23,520","27,890","34,090","41,820","52,400",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-4071,File Clerks,detailed,"91,560",1.7,,,,17.38,"36,140",0.4,11.31,13.41,16.39,20.11,25.19,"23,520","27,890","34,090","41,820","52,400",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-4080,"Hotel, Motel, and Resort Desk Clerks",broad,"222,550",1.1,,,,12.93,"26,900",0.5,9.11,10.43,12.26,14.58,17.59,"18,950","21,690","25,490","30,330","36,580",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-4081,"Hotel, Motel, and Resort Desk Clerks",detailed,"222,550",1.1,,,,12.93,"26,900",0.5,9.11,10.43,12.26,14.58,17.59,"18,950","21,690","25,490","30,330","36,580",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-4110,"Interviewers, Except Eligibility and Loan",broad,"173,800",1.4,,,,18.10,"37,640",0.4,12.01,14.13,17.39,21.35,25.27,"24,980","29,400","36,170","44,400","52,550",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-4111,"Interviewers, Except Eligibility and Loan",detailed,"173,800",1.4,,,,18.10,"37,640",0.4,12.01,14.13,17.39,21.35,25.27,"24,980","29,400","36,170","44,400","52,550",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-4120,"Library Assistants, Clerical",broad,"84,560",1.7,,,,14.78,"30,740",0.6,9.45,11.17,13.81,17.58,22.08,"19,650","23,240","28,730","36,570","45,930",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-4121,"Library Assistants, Clerical",detailed,"84,560",1.7,,,,14.78,"30,740",0.6,9.45,11.17,13.81,17.58,22.08,"19,650","23,240","28,730","36,570","45,930",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-4130,Loan Interviewers and Clerks,broad,"204,100",1.6,,,,20.57,"42,780",0.4,13.15,16.22,19.89,24.49,29.50,"27,350","33,730","41,370","50,950","61,360",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-4131,Loan Interviewers and Clerks,detailed,"204,100",1.6,,,,20.57,"42,780",0.4,13.15,16.22,19.89,24.49,29.50,"27,350","33,730","41,370","50,950","61,360",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-4140,New Accounts Clerks,broad,"45,250",3.3,,,,19.17,"39,870",2.1,13.23,15.47,18.15,21.85,25.22,"27,520","32,170","37,750","45,450","52,450",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-4141,New Accounts Clerks,detailed,"45,250",3.3,,,,19.17,"39,870",2.1,13.23,15.47,18.15,21.85,25.22,"27,520","32,170","37,750","45,450","52,450",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-4150,Order Clerks,broad,"119,640",2.3,,,,18.10,"37,660",0.5,11.93,13.90,17.11,21.36,26.18,"24,820","28,900","35,590","44,440","54,450",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-4151,Order Clerks,detailed,"119,640",2.3,,,,18.10,"37,660",0.5,11.93,13.90,17.11,21.36,26.18,"24,820","28,900","35,590","44,440","54,450",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-4160,"Human Resources Assistants, Except Payroll and Timekeeping",broad,"108,470",1.2,,,,21.24,"44,170",0.3,14.44,17.14,20.79,24.66,29.53,"30,040","35,650","43,250","51,290","61,430",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-4161,"Human Resources Assistants, Except Payroll and Timekeeping",detailed,"108,470",1.2,,,,21.24,"44,170",0.3,14.44,17.14,20.79,24.66,29.53,"30,040","35,650","43,250","51,290","61,430",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-4170,Receptionists and Information Clerks,broad,"968,420",0.6,,,,15.58,"32,410",0.2,10.59,12.69,14.96,18.19,21.71,"22,030","26,380","31,110","37,830","45,150",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-4171,Receptionists and Information Clerks,detailed,"968,420",0.6,,,,15.58,"32,410",0.2,10.59,12.69,14.96,18.19,21.71,"22,030","26,380","31,110","37,830","45,150",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-4180,Reservation and Transportation Ticket Agents and Travel Clerks,broad,"110,020",3.3,,,,21.98,"45,710",1.2,12.66,14.71,18.96,30.07,36.04,"26,320","30,600","39,430","62,550","74,960",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-4181,Reservation and Transportation Ticket Agents and Travel Clerks,detailed,"110,020",3.3,,,,21.98,"45,710",1.2,12.66,14.71,18.96,30.07,36.04,"26,320","30,600","39,430","62,550","74,960",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-4190,Miscellaneous Information and Record Clerks,broad,"148,870",1.0,,,,21.10,"43,880",0.4,13.06,16.13,20.59,25.06,29.93,"27,170","33,550","42,820","52,120","62,260",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-4199,"Information and Record Clerks, All Other",detailed,"148,870",1.0,,,,21.10,"43,880",0.4,13.06,16.13,20.59,25.06,29.93,"27,170","33,550","42,820","52,120","62,260",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-5000,"Material Recording, Scheduling, Dispatching, and Distributing Workers",minor,"2,149,050",0.4,,,,21.60,"44,930",0.2,13.10,16.12,19.79,26.82,31.27,"27,250","33,530","41,160","55,780","65,040",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-5010,Cargo and Freight Agents,broad,"96,510",2.5,,,,22.68,"47,170",0.9,13.36,16.54,21.04,26.95,33.60,"27,780","34,400","43,770","56,060","69,890",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-5011,Cargo and Freight Agents,detailed,"96,510",2.5,,,,22.68,"47,170",0.9,13.36,16.54,21.04,26.95,33.60,"27,780","34,400","43,770","56,060","69,890",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-5020,Couriers and Messengers,broad,"70,700",2.9,,,,15.87,"33,010",0.9,10.50,12.55,14.89,18.28,23.24,"21,840","26,110","30,980","38,020","48,340",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-5021,Couriers and Messengers,detailed,"70,700",2.9,,,,15.87,"33,010",0.9,10.50,12.55,14.89,18.28,23.24,"21,840","26,110","30,980","38,020","48,340",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-5030,Dispatchers,broad,"281,740",1.1,,,,21.72,"45,170",0.4,12.99,15.98,20.07,25.82,32.44,"27,020","33,240","41,750","53,710","67,480",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-5031,Public Safety Telecommunicators,detailed,"93,290",1.0,,,,22.02,"45,800",0.4,13.48,16.65,20.82,26.14,32.29,"28,040","34,630","43,290","54,370","67,150",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-5032,"Dispatchers, Except Police, Fire, and Ambulance",detailed,"188,450",1.6,,,,21.57,"44,860",0.6,12.77,15.63,19.70,25.67,32.54,"26,560","32,510","40,980","53,400","67,680",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-5040,"Meter Readers, Utilities",broad,"26,490",3.5,,,,22.19,"46,160",0.8,12.69,15.43,20.16,28.10,35.37,"26,390","32,090","41,940","58,440","73,570",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-5041,"Meter Readers, Utilities",detailed,"26,490",3.5,,,,22.19,"46,160",0.8,12.69,15.43,20.16,28.10,35.37,"26,390","32,090","41,940","58,440","73,570",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-5050,Postal Service Workers,broad,"525,920",0.1,,,,25.24,"52,500",0.2,18.16,18.57,24.59,31.26,31.27,"37,760","38,620","51,150","65,020","65,040",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-5051,Postal Service Clerks,detailed,"86,950",0.0,,,,24.62,"51,200",0.2,18.15,18.74,24.11,30.29,30.89,"37,760","38,980","50,150","62,990","64,260",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-5052,Postal Service Mail Carriers,detailed,"333,570",0.0,,,,25.57,"53,180",0.2,18.30,18.57,24.56,31.27,32.16,"38,060","38,620","51,080","65,030","66,900",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-5053,"Postal Service Mail Sorters, Processors, and Processing Machine Operators",detailed,"105,400",0.4,,,,24.73,"51,440",0.4,16.56,18.16,25.55,30.28,30.29,"34,440","37,770","53,140","62,980","63,000",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-5060,"Production, Planning, and Expediting Clerks",broad,"362,090",0.8,,,,25.00,"52,000",0.2,15.16,18.49,23.86,30.35,37.36,"31,520","38,470","49,640","63,120","77,710",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-5061,"Production, Planning, and Expediting Clerks",detailed,"362,090",0.8,,,,25.00,"52,000",0.2,15.16,18.49,23.86,30.35,37.36,"31,520","38,470","49,640","63,120","77,710",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-5070,"Shipping, Receiving, and Inventory Clerks",broad,"727,640",0.7,,,,17.89,"37,210",0.2,12.19,13.97,16.95,20.73,25.39,"25,360","29,060","35,260","43,120","52,820",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-5071,"Shipping, Receiving, and Inventory Clerks",detailed,"727,640",0.7,,,,17.89,"37,210",0.2,12.19,13.97,16.95,20.73,25.39,"25,360","29,060","35,260","43,120","52,820",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-5110,"Weighers, Measurers, Checkers, and Samplers, Recordkeeping",broad,"57,960",2.3,,,,18.31,"38,080",0.4,12.56,14.48,17.62,21.45,25.05,"26,130","30,130","36,650","44,610","52,100",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-5111,"Weighers, Measurers, Checkers, and Samplers, Recordkeeping",detailed,"57,960",2.3,,,,18.31,"38,080",0.4,12.56,14.48,17.62,21.45,25.05,"26,130","30,130","36,650","44,610","52,100",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-6000,Secretaries and Administrative Assistants,minor,"3,111,790",0.4,,,,21.54,"44,800",0.2,12.92,15.77,19.71,25.62,32.46,"26,880","32,810","40,990","53,280","67,510",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-6010,Secretaries and Administrative Assistants,broad,"3,111,790",0.4,,,,21.54,"44,800",0.2,12.92,15.77,19.71,25.62,32.46,"26,880","32,810","40,990","53,280","67,510",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-6011,Executive Secretaries and Executive Administrative Assistants,detailed,"503,390",0.6,,,,31.36,"65,230",0.3,18.92,23.98,30.34,37.70,45.59,"39,350","49,890","63,110","78,410","94,830",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-6012,Legal Secretaries and Administrative Assistants,detailed,"160,950",1.8,,,,25.36,"52,750",0.8,14.24,17.83,23.55,31.54,39.55,"29,620","37,090","48,980","65,610","82,270",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-6013,Medical Secretaries and Administrative Assistants,detailed,"597,100",0.8,,,,18.75,"39,000",0.3,12.98,15.08,17.96,21.93,26.25,"27,000","31,370","37,350","45,620","54,600",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-6014,"Secretaries and Administrative Assistants, Except Legal, Medical, and Executive",detailed,"1,850,360",0.5,,,,19.43,"40,420",0.2,12.32,14.99,18.68,23.49,28.41,"25,630","31,180","38,850","48,860","59,090",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-9000,Other Office and Administrative Support Workers,minor,"3,541,850",0.4,,,,18.41,"38,290",0.2,10.91,13.49,17.25,22.16,27.83,"22,690","28,050","35,870","46,090","57,880",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,43-9020,Data Entry and Information Processing Workers,broad,"194,440",1.6,,,,17.96,"37,350",0.4,12.12,14.18,17.22,20.81,25.12,"25,210","29,490","35,820","43,290","52,240",,
